nama,kategori,kecamatan,price_label,rating_avg,deskripsi,shortLink,is_kuesioner,photo_url,photo_source
"Bittersweet By Najla, Harapan Indah","Sweets, Jajanan",Medan Satria,50rb - 100rb,4.7,,https://gofood.link/a/ELTKxxs,0,https://api.jajanbekasi.web.id/foto/Bittersweet_By_Najla_Harapan_Indah.jpg,gofood_og
"Es Nona Ayam Kremes 89, Pondok Gede","Ayam & bebek, Bakmie, Chinese",Jatiasih,25rb - 50rb,4.9,,https://gofood.link/u/J3V18R,0,https://api.jajanbekasi.web.id/foto/09_Es_Nona_Ayam_Kremes_89_Pondok_Gede.jpg,cached
"Ayam Geprek Gold Chick, Jati Bening","Aneka nasi, Ayam & bebek, Cepat saji",Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/bwJjrm,0,,
"Hokben, Ruko Jatibening","Jepang, Ayam & bebek, Cepat saji",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/AmZwpxJ,0,,
"Mixue Sentrakota, Bekasi, Sentrakota Jatibening B No 12","Minuman, Sweets, Jajanan",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/a/FbJXxHS,0,,
"Ayam Bakar Madu Baraya 18, Rawalumbu","Aneka nasi, Ayam & bebek",Rawalumbu,50rb - 100rb,4.8,,https://gofood.link/u/MK0yjj,0,https://api.jajanbekasi.web.id/foto/101_Ayam_Bakar_Madu_Baraya_18_Rawalumbu.jpg,cached
"Mixue, Mutiara Gading Timur",Minuman,Mustika Jaya,25rb - 50rb,4.8,,https://gofood.link/a/Dz1Vu83,0,https://api.jajanbekasi.web.id/foto/Mixue_Mutiara_Gading_Timur.jpg,gofood_og
"Nasi Padang Taman Mini Indah, Jatiasih","Aneka nasi, Minuman",Jatiasih,25rb - 50rb,4.7,,https://gofood.link/a/zR5Hysd,0,,
"Wingstop, Jatiasih","Ayam & bebek, Barat, Cepat saji, Aneka nasi, Jajanan",Jatiasih,50rb - 100rb,4.7,,https://gofood.link/a/D2PusGC,0,,
"Richeese Factory, Jatiasih Bekasi","Ayam & bebek, Aneka nasi, Cepat saji",Jatiasih,50rb - 100rb,4.6,,https://gofood.link/a/FUhq9FA,0,,
"Fore Coffee, Jatiasih","Kopi, Minuman",Jatiasih,50rb - 100rb,4.8,,https://gofood.link/a/FjDPtod,0,https://api.jajanbekasi.web.id/foto/092_Fore_Coffee_Jatiasih.jpg,cached
"Burger King, Jati Asih","Cepat saji, Aneka nasi, Jajanan, Ayam & bebek",Jatiasih,50rb - 100rb,4.7,,https://gofood.link/u/PO75bb,0,,
"Chatime x Cupbop, Ruko Jati Asih","Minuman, Jajanan",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/a/DSrAXas,0,https://api.jajanbekasi.web.id/foto/090_Chatime_x_Cupbop_Ruko_Jati_Asih.jpg,cached
"Burger Bangor Express, Jatiasih","Barat, Cepat saji, Ayam & bebek",Jatiasih,50rb - 100rb,4.8,,https://gofood.link/a/Az66wZw,0,https://api.jajanbekasi.web.id/foto/089_Burger_Bangor_Express_Jatiasih.jpg,cached
"RM. Restu Bundo Kapin, Marna Putra Atas","Aneka nasi, Ayam & bebek, Cepat saji",Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/a/y1RYKhQ,0,,
"Toko Kopi Tuku, Jatiasih","Minuman, Kopi",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/a/DEfVeYY,0,https://api.jajanbekasi.web.id/foto/088_Toko_Kopi_Tuku_Jatiasih.jpg,cached
"Bebek Madu 88, Mustika Jaya","Ayam & bebek, Aneka nasi",Mustika Jaya,25rb - 50rb,4.7,,https://gofood.link/u/GxB8d,0,https://api.jajanbekasi.web.id/foto/Bebek_Madu_88_Mustika_Jaya.jpg,gofood_og
"Solaria, Rest Area KM 6B",Aneka nasi,Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/3PKeWa,0,https://api.jajanbekasi.web.id/foto/087_Solaria_Rest_Area_KM_6B.jpg,cached_disk
"JCO, Jati Asih Stand Alone",Sweets,Jatiasih,50rb - 100rb,4.6,,https://gofood.link/a/BU4SwSm,0,,
"Mixue, Jatikramat","Minuman, Jajanan, Kopi",Jatiasih,25rb - 50rb,4.6,,https://gofood.link/a/zm6TrBf,0,,
"Pizza Hut Delivery - PHD, Radar Komsen Bekasi","Cepat saji, Pizza & pasta, Jajanan, Barat, Ayam & bebek",Jatiasih,>100rb,4.7,,https://gofood.link/u/zyVL2,0,,
"Hokben Kitchen, Jatimakmur Bekasi","Jepang, Aneka nasi",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/DSe1dLd,0,https://api.jajanbekasi.web.id/foto/086_Hokben_Kitchen_Jatimakmur_Bekasi.jpg,cached_disk
"Pecel Lele Pak Kumis, Bantargebang","Ayam & bebek, Cepat saji, Seafood",Bantargebang,25rb - 50rb,4.8,,https://gofood.link/u/RAap03,0,https://api.jajanbekasi.web.id/foto/085_Pecel_Lele_Pak_Kumis_Bantargebang.jpg,cached
"Pizza Hut Delivery - PHD, Padurenan","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Mustika Jaya,50rb - 100rb,4.6,,https://gofood.link/u/VVvyv,0,,
"Mie Gacoan, Jatiasih",Bakmie,Jatiasih,25rb - 50rb,4.7,,https://gofood.link/a/J4vFn11,0,,
"Sushi Yay, Jati Asih","Aneka nasi, Cepat saji, Jepang, Ayam & bebek",Jatiasih,50rb - 100rb,4.6,,https://gofood.link/a/E1WNsLQ,0,,
"Mixue, Dukuh Zamrud","Sweets, Minuman, Kopi",Mustika Jaya,25rb - 50rb,4.8,,https://gofood.link/a/EJX4SBA,0,,
"Kopi Janji Jiwa & Jiwa Toast, Ruko Zamrud Mustika Jaya","Kopi, Minuman, Roti, Jajanan",Mustika Jaya,25rb - 50rb,4.7,,https://gofood.link/u/w4lJd,0,,
"Hokben, Kitchen Zamrud Bekasi","Cepat saji, Jepang",Mustika Jaya,50rb - 100rb,4.8,,https://gofood.link/a/z38Qw1q,0,https://api.jajanbekasi.web.id/foto/082_Hokben_Kitchen_Zamrud_Bekasi.jpg,cached_disk
"Sushi Yay, Mustika Jaya","Aneka nasi, Jepang, Cepat saji, Ayam & bebek",Mustika Jaya,50rb - 100rb,4.6,,https://gofood.link/a/E1WNUuU,0,,
"Mie Gacoan, Bekasi Mustika",Bakmie,Bantargebang,10rb - 25rb,4.7,,https://gofood.link/a/H6ePhKJ,0,https://api.jajanbekasi.web.id/foto/Mie_Gacoan_Bekasi_Mustika.jpg,gofood_og
"Mixue, Jatiwaringin",Minuman,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/a/Dz2g64W,0,,
"Rumah Makan Padang Nusantara Raya 2, Pondok Melati","Ayam & bebek, Aneka nasi, Cepat saji",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/u/PNjx,0,https://api.jajanbekasi.web.id/foto/081_Rumah_Makan_Padang_Nusantara_Raya_2_Pondok_Melati.jpg,cached_disk
"Keikpop by The Food Chain, Jatiwaringin","Sweets, Roti",Pondok Gede,50rb - 100rb,4.4,,https://gofood.link/a/zTa8joh,0,,
"Solaria, Jatiwaringin Stand Alone","Aneka nasi, Ayam & bebek, Chinese",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/a/J3ZyiJG,0,https://api.jajanbekasi.web.id/foto/080_Solaria_Jatiwaringin_Stand_Alone.jpg,cached_disk
"Sushi Yay, Pondok Gede Bekasi","Jepang, Cepat saji, Aneka nasi, Ayam & bebek",Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/a/CVCFcas,0,,
"Fore Coffee, Jatiwaringin","Kopi, Minuman, Cepat saji",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/CeB68C9,0,https://api.jajanbekasi.web.id/foto/083_Fore_Coffee_Jatiwaringin.jpg,cached_disk
"Mie Gacoan, Bekasi Jatiwaringin","Bakmie, Cepat saji",Pondok Gede,10rb - 25rb,4.7,,https://gofood.link/a/EzrbswY,0,,
"Wingstop, Jatiwaringin","Cepat saji, Barat, Ayam & bebek, Aneka nasi, Jajanan",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/GkrokYC,0,https://api.jajanbekasi.web.id/foto/078_Wingstop_Jatiwaringin.jpg,cached_disk
"Mixue, Jatiwarna","Minuman, Sweets",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/a/FMTYcqY,0,https://api.jajanbekasi.web.id/foto/063_Mixue_Jatiwarna.jpg,cached_disk
"HokBen, Hankam Bekasi","Jepang, Cepat saji",Pondok Melati,50rb - 100rb,4.8,,https://gofood.link/a/Fm69Pu5,0,https://api.jajanbekasi.web.id/foto/062_HokBen_Hankam_Bekasi.jpg,cached_disk
"Pizza Hut, Hankam Raya","Pizza & pasta, Cepat saji, Barat, Jajanan, Ayam & bebek",Pondok Melati,>100rb,4.8,,https://gofood.link/u/dwvO,0,https://api.jajanbekasi.web.id/foto/061_Pizza_Hut_Hankam_Raya.jpg,cached_disk
"Solaria, Naga Swalayan Hankam","Aneka nasi, Chinese, Bakso & soto",Pondok Melati,50rb - 100rb,4.8,,https://gofood.link/u/8zal1,0,https://api.jajanbekasi.web.id/foto/060_Solaria_Naga_Swalayan_Hankam.jpg,cached_disk
"Kopi Janji Jiwa & Jiwa Toast, Puri Gading Raya","Kopi, Minuman, Roti, Jajanan",Pondok Melati,25rb - 50rb,4.7,,https://gofood.link/u/9wQjA,0,,
"Popeyes Chicken, Jatiwarna","Cepat saji, Ayam & bebek, Aneka nasi",Pondok Melati,25rb - 50rb,4.7,,https://gofood.link/a/GZkFbKA,0,,
"KFC, Jatiwarna",Cepat saji,Pondok Melati,50rb - 100rb,4.8,,https://gofood.link/a/FQuoaRW,0,https://api.jajanbekasi.web.id/foto/075_KFC_Jatiwarna.jpg,cached_disk
"Kopi Kenangan, SPBU Pertamina Jatiwarna Pondok","Minuman, Kopi, Sweets, Roti, Jajanan",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/a/zKgKn7L,0,https://api.jajanbekasi.web.id/foto/058_Kopi_Kenangan_SPBU_Pertamina_Jatiwarna_Pondok.jpg,cached_disk
"McDonald's, Jatiwarna","Cepat saji, Sweets, Jajanan",Pondok Melati,50rb - 100rb,4.7,,https://gofood.link/u/OJLRM,0,https://api.jajanbekasi.web.id/foto/McDonalds_Jatiwarna.jpg,gofood_og
"Pizza Hut Delivery - PHD, Jatiwarna","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Jatisampurna,>100rb,4.8,,https://gofood.link/u/JVBBR,0,https://api.jajanbekasi.web.id/foto/057_Pizza_Hut_Delivery_-_PHD_Jatiwarna.jpg,cached
Nasi Padang Sumatra Indah,"Minuman, Aneka nasi, Cepat saji",Jatisampurna,10rb - 25rb,4.8,,https://gofood.link/a/z9X2JeN,0,https://api.jajanbekasi.web.id/foto/056_Nasi_Padang_Sumatra_Indah.jpg,cached
"Richeese Factory, Hankam","Cepat saji, Ayam & bebek, Aneka nasi",Jatisampurna,50rb - 100rb,4.7,,https://gofood.link/u/nJn8Z,0,https://api.jajanbekasi.web.id/foto/143_Richeese_Factory_Hankam.jpg,cached
"HokBen, Kitchen Kranggan","Aneka nasi, Jepang",Jatisampurna,50rb - 100rb,4.8,,https://gofood.link/a/zyi4S11,0,https://api.jajanbekasi.web.id/foto/055_HokBen_Kitchen_Kranggan.jpg,cached
"Domino's Pizza, Ujung Aspal","Pizza & pasta, Cepat saji, Jajanan",Jatisampurna,50rb - 100rb,4.7,,https://gofood.link/u/QdeVR,0,https://api.jajanbekasi.web.id/foto/142_Dominos_Pizza_Ujung_Aspal.jpg,cached
"Ketoprak Telor Sosis Pertigaan Padang, Jatirangga",Cepat saji,Jatisampurna,25rb - 50rb,4.3,,https://gofood.link/a/FrrEZWd,0,,
"Sarimande Metropolitan (Padang), Cibubur",Aneka nasi,Jatisampurna,25rb - 50rb,4.7,,https://gofood.link/u/Qa5dM,0,,
"KFC, Plaza Cibubur",Cepat saji,Jatisampurna,50rb - 100rb,4.8,,https://gofood.link/u/R1RJD,0,https://api.jajanbekasi.web.id/foto/29_KFC_Plaza_Cibubur.jpg,cached
"McDonald's, Plaza Cibubur","Cepat saji, Sweets, Jajanan",Jatisampurna,50rb - 100rb,4.7,,https://gofood.link/a/yM9gREq,0,,
"Chinese Food ""88"", Sentra Niaga Kalimalang","Aneka nasi, Chinese, Seafood",Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/RQ0d,0,,
"Mie Ayam Bangka Ciremai, Bekasi Selatan",Bakmie,Bekasi Selatan,25rb - 50rb,4.5,,https://gofood.link/u/yPkNZ,0,,
"RM. Barito Minang, Bekasi",Aneka nasi,Bekasi Selatan,25rb - 50rb,4.2,,https://gofood.link/u/wrGJrD,0,,
"Ayam Penyet Sambal Ijo Sep'to Bledar Bleder, Bekasi Selatan",Ayam & bebek,Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/u/75MDV,0,,
"Sate Madura Cak Andi, Bekasi Selatan",Sate,Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/u/yp0Wd5,0,,
"Ayam Gepuk Pak Gembus, Kemakmuran Bekasi","Aneka nasi, Ayam & bebek",Bekasi Selatan,25rb - 50rb,4.6,,https://gofood.link/u/8zBGQ,0,,
"Dcika Cakes & Bakery, Stasiun Bekasi","Roti, Sweets, Jajanan",Bekasi Selatan,50rb - 100rb,4.4,Menggunakan bahan berkualitas dan tanpa bahan pengawet serta memiliki seritifikasi LPPOM dan MUI	,https://gofood.link/a/yM97a7C,0,,
"Pempek Palembang Gaby, Stasiun Bekasi",Jajanan,Bekasi Selatan,25rb - 50rb,4.6,,https://gofood.link/u/agAaG,0,,
"Nam Thai Tea, Bekasi Utara",Minuman,Bekasi Timur,10rb - 25rb,0.0,,https://gofood.link/u/xney,0,,
Warung Eco,Aneka nasi,Bekasi Utara,25rb - 50rb,0.0,"Warung oco ada di dalam pasar modern sinpasa summarecon bekasi  yang  tepatnya disamping kantor pemasaran,makanan yg disajikan adalah makanan khas surabaya jawa timur dan hanya ada di warung eco,letak yang sangat strategis di seberang mall summarecon bekasi memudahkan  orang untuk mencarinya.",https://gofood.link/u/OwK9,0,,
"Nasi Pecel Khas Kediri Ibu Rafy, Pasar Modern Sinpasa",Aneka nasi,Bekasi Utara,10rb - 25rb,4.8,,https://gofood.link/u/eP18,0,https://api.jajanbekasi.web.id/foto/25_Nasi_Pecel_Khas_Kediri_Ibu_Rafy_Pasar_Modern_Sinpasa.jpg,cached
"McDonald's, Summarecon Bekasi","Cepat saji, Sweets, Jajanan",Bekasi Utara,50rb - 100rb,4.8,,https://gofood.link/u/0r11,0,https://api.jajanbekasi.web.id/foto/24_McDonalds_Summarecon_Bekasi.jpg,cached
"Soto Kudus Kartini, Dirgantara Jatisari","Ayam & bebek, Bakso & soto, Jajanan",Jatiasih,10rb - 25rb,4.3,,https://gofood.link/u/LGGAZ,0,,
"Cilok Rumpi, Green Park Cotton Wood 5","Jajanan, Sweets",Pondok Melati,10rb - 25rb,4.4,,https://gofood.link/a/yM9Jssd,0,,
"Salero Raso, Narogong","Aneka nasi, Ayam & bebek",Bantargebang,25rb - 50rb,4.7,,https://gofood.link/u/pz0Wr,0,https://api.jajanbekasi.web.id/foto/Salero_Raso_Narogong.jpg,gofood_og
Kedai Resep Oma,"Ayam & bebek, Minuman, Aneka nasi",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/a/yM9w2JU,0,https://api.jajanbekasi.web.id/foto/23_Kedai_Resep_Oma.jpg,cached
"Kopi Kila, Jatiwarna",Kopi,Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/a/yM99CqC,0,https://api.jajanbekasi.web.id/foto/21_Kopi_Kila_Jatiwarna.jpg,cached
"Resepnya Eyang, Komplek Bulog",Sweets,Pondok Melati,50rb - 100rb,4.6,,https://gofood.link/u/RZzPV,0,,
"Warkop 1899, 77 Termuda 2","Jajanan, Kopi",Bantargebang,10rb - 25rb,4.6,,https://gofood.link/u/rk7m,0,https://api.jajanbekasi.web.id/foto/Warkop_1899_77_Termuda_2.jpg,gofood_og
"Ayam Bakar 69, Jatimurni","Cepat saji, Ayam & bebek, Bakmie",Pondok Melati,25rb - 50rb,2.6,,https://gofood.link/u/lGW9q,0,https://api.jajanbekasi.web.id/foto/Ayam_Bakar_69_Jatimurni.jpg,gofood_og
"Mr. Dimsum & Takoyaki, Jatiasih","Cepat saji, Jajanan, Jepang",Jatiasih,25rb - 50rb,4.7,,https://gofood.link/u/RvpR,0,,
"Ayam Gepuk Pak Gembus, Jatiwarna","Aneka nasi, Ayam & bebek",Pondok Melati,25rb - 50rb,4.2,,https://gofood.link/u/pggkG,0,,
"Soto Betawi Bu Karni, Raya Hankam","Bakso & soto, Aneka nasi, Cepat saji",Pondok Melati,25rb - 50rb,4.6,,https://gofood.link/u/ZA24B,0,https://api.jajanbekasi.web.id/foto/Soto_Betawi_Bu_Karni_Raya_Hankam.jpg,gofood_og
Junacake Jatiwarna - pusat oleh oleh lapis talas & brownies,"Sweets, Jajanan",Pondok Melati,25rb - 50rb,4.4,,https://gofood.link/u/y14r5,0,,
"Ayam Bakar Aghniya, Pondok Melati","Jajanan, Ayam & bebek, Cepat saji",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/u/zQww,0,,
"Holland Bakery, Jatiwarna","Sweets, Roti",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/u/N7Kn,0,https://api.jajanbekasi.web.id/foto/Holland_Bakery_Jatiwarna.jpg,gofood_og
"Bakso Rudal Pakde Sasak, Cipayung",Bakso & soto,Pondok Melati,25rb - 50rb,4.3,,https://gofood.link/u/lP28a,0,https://api.jajanbekasi.web.id/foto/Bakso_Rudal_Pakde_Sasak_Cipayung.jpg,gofood_og
Kampoeng Macan,Ayam & bebek,Jatiasih,25rb - 50rb,4.8,,https://gofood.link/a/yM9Bb95,0,,
"Bakmi Seafood&chinesefood Bumartha, Hankam Raya","Seafood, Bakmie, Chinese",Pondok Melati,25rb - 50rb,4.4,,https://gofood.link/u/DQkr,0,https://api.jajanbekasi.web.id/foto/Bakmi_Seafoodchinesefood_Bumartha_Hankam_Raya.jpg,gofood_og
"Resto Tanah Deli, Hankam",Aneka nasi,Jatisampurna,25rb - 50rb,4.8,,https://gofood.link/a/yM8Wcyh,0,https://api.jajanbekasi.web.id/foto/118_Resto_Tanah_Deli_Hankam.jpg,cached
"Asinan Bogor Ibu Debby, Tarumanegara","Jajanan, Thailand, Korea",Pondok Melati,25rb - 50rb,4.7,"Didirikan sejak tahun 2011 dan dibuat langsung oleh seorang perawat anastesi RS
MEILIA CIBUBUR, Asinan Ibu Debby memiliki cita rasa tersendiri, tidak menggunakan MSG
dan pengawet. Sehat, nikmat, kaya vitamin dan serat. Cocok untuk semua kalangan baik
anak-anak, remaja dan dewasa, karena memiliki kadar pedas dan asam yang terukur. Sayur
dan buah menurut badan kesehatan dunia WHO sangat disarankan untuk menjaga pola
makan sehat. Sayur dan buah juga dapat membantu mencegah penyakit usus buntu.
Selamat menikmati semoga Anda dan keluarga sehat juga mendapatkan kecukupan serat
harian. aamiin",https://gofood.link/u/7LgrV,0,https://api.jajanbekasi.web.id/foto/Asinan_Bogor_Ibu_Debby_Tarumanegara.jpg,gofood_og
"Bakso Rudal Pakde, Pondok Melati",Bakso & soto,Pondok Melati,25rb - 50rb,4.7,,https://gofood.link/u/DaAKa,0,https://api.jajanbekasi.web.id/foto/Bakso_Rudal_Pakde_Pondok_Melati.jpg,gofood_og
"Warkop 1899, Hankam",Jajanan,Jatisampurna,25rb - 50rb,4.4,,https://gofood.link/u/JnV4,0,https://api.jajanbekasi.web.id/foto/Warkop_1899_Hankam.jpg,gofood_og
"Mie Ayam Bakso 79, Jatiasih",Bakmie,Jatiasih,25rb - 50rb,4.5,"Pengalaman bertahun tahun membuat kami mampu meracik dan membuat formula yang pas untuk para penggemar Bakmie. Dengan bahan baku yang aman, higenis dan berkualitas menjadikan kami memiliki ciri dalam rasa. Porsi yang pas, sambal yang mantaps, racikan ayam yang joss akan membuat anda kembali dan kembali.",https://gofood.link/a/yM9AorW,0,,
"RM Alit Sate Tegal, Raya Hankam","Aneka nasi, Sate, Bakso & soto",Jatisampurna,25rb - 50rb,4.6,,https://gofood.link/a/yM9j5f1,0,https://api.jajanbekasi.web.id/foto/RM_Alit_Sate_Tegal_Raya_Hankam.jpg,gofood_og
"Ayam Bakar Barbeque Dan Geprek 77, Jatisampurna",Ayam & bebek,Jatiasih,25rb - 50rb,4.8,,https://gofood.link/u/DBwpG,0,,
Sop Iga 77,Ayam & bebek,Jatiasih,25rb - 50rb,4.8,,https://gofood.link/u/KOm1z,0,,
"Sop Ayam Mbah Min Klaten, Hankam","Bakso & soto, Aneka nasi, Ayam & bebek",Jatisampurna,25rb - 50rb,4.7,,https://gofood.link/u/5LNPq,0,https://api.jajanbekasi.web.id/foto/Sop_Ayam_Mbah_Min_Klaten_Hankam.jpg,gofood_og
"Seblak Sosmed 9, Bekasi",Jajanan,Jatisampurna,25rb - 50rb,4.5,,https://gofood.link/u/4LkyK,0,https://api.jajanbekasi.web.id/foto/Seblak_Sosmed_9_Bekasi.jpg,gofood_og
"Ochacha Thai Tea, Jatisampurna","Minuman, Jajanan, Thailand",Jatisampurna,10rb - 25rb,4.7,,https://gofood.link/u/WKdZv,0,https://api.jajanbekasi.web.id/foto/Ochacha_Thai_Tea_Jatisampurna.jpg,gofood_og
"Pempek Kote Wongkito, Rawa Dollar",Jajanan,Jatisampurna,10rb - 25rb,4.7,,https://gofood.link/u/9Bw2,0,https://api.jajanbekasi.web.id/foto/Pempek_Kote_Wongkito_Rawa_Dollar.jpg,gofood_og
"Ayam Bersih Berkah, Kranggan",Ayam & bebek,Jatisampurna,25rb - 50rb,4.7,Juara Partner GO-FOOD 2019: Kategori Kawan Setia di Tanggal Tua & Kategori Paling Aktif Jabodetabek,https://gofood.link/a/yM8ZVu1,0,https://api.jajanbekasi.web.id/foto/Ayam_Bersih_Berkah_Kranggan.jpg,gofood_og
Tsamara Resto & Function Hall,"Aneka nasi, Ayam & bebek, Seafood",Jatisampurna,50rb - 100rb,4.5,,https://gofood.link/u/QdOz2,0,https://api.jajanbekasi.web.id/foto/Tsamara_Resto_Function_Hall.jpg,gofood_og
"Pancong Rasa 99, Raya Kranggan","Jajanan, Sweets",Jatisampurna,10rb - 25rb,4.7,,https://gofood.link/a/yM9nV4j,0,https://api.jajanbekasi.web.id/foto/144_Pancong_Rasa_99_Raya_Kranggan.jpg,cached
"Seblak Warisan Mercubuana, Cibubur",Jajanan,Jatisampurna,25rb - 50rb,4.8,,https://gofood.link/u/3N9WG,0,https://api.jajanbekasi.web.id/foto/Seblak_Warisan_Mercubuana_Cibubur.jpg,gofood_og
"Rm Nasi Padang Kencana Minang, Marga Jaya","Minuman, Aneka nasi, Cepat saji",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/DACfLqm,0,,
"Minum Yuk Kaka, Perjuangan",Minuman,Bekasi Timur,>100rb,4.8,,https://gofood.link/a/CM82AWY,0,https://api.jajanbekasi.web.id/foto/Minum_Yuk_Kaka_Perjuangan.jpg,gofood_og
"Solaria, La Terrazza Summarecon Bekasi",Aneka nasi,Bekasi Utara,50rb - 100rb,4.7,,https://gofood.link/a/zJLfhto,0,,
"JCO, Ruko Graha Boulevard Summarecon Bekasi",Sweets,Bekasi Utara,50rb - 100rb,4.5,,https://gofood.link/a/BU7Lsr7,0,,
"Mangkokku Rice Bowl, Ruko Topaz Summarecon Bekasi","Aneka nasi, Ayam & bebek, Cepat saji",Bekasi Utara,50rb - 100rb,4.8,,https://gofood.link/a/Dc2rZGQ,0,,
"Keikpop by The Food Chain, Summarecon Bekasi","Sweets, Roti",Bekasi Utara,50rb - 100rb,4.3,,https://gofood.link/a/zTbdQ3U,0,,
"Monsieur Spoon, Summarecon Mal Bekasi","Roti, Kopi, Sweets",Bekasi Utara,25rb - 50rb,0.0,,https://gofood.link/a/JiGC1Ho,0,,
"Dadar Beredar, Bekasi",Aneka nasi,Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/K4obuW5,0,,
"Sinar Garut & Bubur Ayam Bogasari, Jatiwaringin","Jajanan, Minuman, Aneka nasi",Pondok Gede,25rb - 50rb,4.6,,https://gofood.link/u/nJgKG,0,,
"Martabak Orient, Jatiwaringin","Martabak, Minuman, Sweets, Jajanan, Roti",Pondok Gede,50rb - 100rb,4.6,"Juara Partner GO-FOOD 2019: Kategori Martabak, Kategori Makan Malam & Kategori Paling Aktif Jabodetabek",https://gofood.link/a/yM8WvMf,0,,
"Warung Tempo 90an, Bekasi",Kopi,Bekasi Barat,25rb - 50rb,3.9,,https://gofood.link/a/yM9AH5m,0,,
"Warung Seblak Abdul, Bintara","Jajanan, Cepat saji",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/u/WK1R3,0,,
"Restoran Saribungo, Metropolitan","Aneka nasi, Ayam & bebek, Cepat saji",Bekasi Barat,25rb - 50rb,4.8,,https://gofood.link/u/Oena,0,,
"Combro Idola, Pondok Gede","Jajanan, Sweets, Cepat saji",Pondok Gede,25rb - 50rb,4.1,,https://gofood.link/a/yM94roy,0,,
